,zip_code,State,mean_housing_price
18858,62087,IL,52766.57
18859,81418,CO,194069.83
18860,22846,VA,274308.12
18861,72568,AR,68192.48
18862,75852,TX,164222.28
18863,42464,KY,73392.06
18864,40144,KY,78605.17
18865,27878,NC,74389.31
18866,47469,IN,87952.74
18867,36321,AL,116120.78
18868,76693,TX,75063.81
18869,65658,MO,146774.53
18870,57053,SD,153715.14
18871,65256,MO,173648.59
18872,81063,CO,54389.53
18873,43986,OH,57231.2
18874,24122,VA,115788.74
18875,53936,WI,90173.02
18876,99173,WA,146030.12
18877,04110,ME,481225.66
18878,78954,TX,337092.12
18879,49452,MI,76914.12
18880,78623,TX,224239.96
18881,28683,NC,105476.93
18882,44634,OH,112918.29
18883,82410,WY,131823.12
18884,35463,AL,122286.82
18885,03588,NH,144769.26
18886,67031,KS,88609.12
18887,52224,IA,131371.14
18888,30641,GA,180376.19
18889,04430,ME,61257.4
18890,68466,NE,43123.19
18891,14781,NY,64234.18
18892,86022,AZ,135787.99
18893,43145,OH,96824.02
18894,13493,NY,72132.49
18895,27865,NC,88988.39
18896,75479,TX,114771.77
18897,24225,VA,59563.21
18898,17224,PA,152431.2
18899,49689,MI,76032.38
18900,36258,AL,102021.65
18901,63349,MO,182081.62
18902,74956,OK,60016.1
18903,54635,WI,115037.76
18904,17535,PA,257612.25
18905,97110,OR,455302.4
18906,16130,PA,107813.26
18907,15349,PA,130103.91
18908,03838,NH,209964.01
18909,35988,AL,71168.71
18910,72447,AR,66559.03
18911,56026,MN,158974.67
18912,74051,OK,70700.98
18913,18629,PA,101544.7
18914,53923,WI,101859.36
18915,04352,ME,161375.59
18916,96057,CA,175542.38
18917,16141,PA,105548.62
18918,49645,MI,79221.19
18919,57058,SD,87327.86
18920,66440,KS,180220.27
18921,16239,PA,89534.44
18922,68045,NE,86431.65
18923,13620,NY,96396.72
18924,30516,GA,104586.01
18925,12993,NY,123620.55
18926,43903,OH,61468.32
18927,64724,MO,79799.99
18928,92281,CA,113400.16
18929,58251,ND,121639.0
18930,75861,TX,94125.3
18931,12093,NY,107383.14
18932,56450,MN,127742.08
18933,05148,VT,199762.73
18934,39481,MS,110158.08
18935,94020,CA,882037.45
18936,24347,VA,124477.19
18937,23821,VA,69602.87
18938,54930,WI,121218.26
18939,74563,OK,49693.13
18940,49774,MI,77677.28
18941,48770,MI,54366.54
18942,63056,MO,139911.11
18943,67067,KS,158116.12
18944,13304,NY,139479.18
18945,08311,NJ,118289.94
18946,72611,AR,78908.35
18947,47527,IN,107107.4
18948,25635,WV,57780.09
18949,25984,WV,63210.74
18950,12747,NY,126650.99
18951,50676,IA,97812.61
18952,12577,NY,290448.48
18953,30730,GA,67806.12
18954,03462,NH,277972.76
18955,71438,LA,111531.47
18956,84645,UT,246751.89
18957,77417,TX,127678.54
18958,46048,IN,99171.59
18959,62330,IL,68500.4
18960,73040,OK,44299.82
18961,51024,IA,140895.95
18962,52623,IA,128253.85
18963,10526,NY,558210.12
18964,39057,MS,86794.62
18965,28624,NC,203217.21
18966,55332,MN,90646.98
18967,15622,PA,203368.5
18968,53529,WI,205967.28
18969,27928,NC,59483.72
18970,22576,VA,218054.91
18971,56074,MN,169956.35
18972,64139,MO,255244.91
18973,74072,OK,61311.85
18974,63462,MO,86088.37
18975,46986,IN,90158.63
18976,74536,OK,100972.2
18977,87321,NM,114698.92
18978,12759,NY,132442.16
18979,92676,CA,545327.98
18980,15480,PA,93487.09
18981,82732,WY,216622.88
18982,66013,KS,352273.51
18983,11975,NY,1514665.33
18984,01081,MA,172197.92
18985,95039,CA,403430.06
18986,41086,KY,123051.73
18987,28393,NC,54228.82
18988,05444,VT,191865.12
18989,24465,VA,157428.09
18990,35593,AL,70523.52
18991,04289,ME,165499.3
18992,31815,GA,37737.71
18993,51535,IA,81041.76
18994,61957,IL,71430.96
18995,05462,VT,231497.53
18996,05765,VT,124655.29
18997,54204,WI,192519.2
18998,56171,MN,89086.6
18999,27242,NC,130551.12
19000,38482,TN,172287.36
19001,52132,IA,124220.08
19002,16838,PA,61170.13
19003,85646,AZ,235868.08
19004,40003,KY,145816.66
19005,38629,MS,85248.57
19006,05472,VT,221445.22
19007,43837,OH,82462.94
19008,53019,WI,156709.37
19009,04563,ME,208443.15
19010,70552,LA,84073.04
19011,29635,SC,159989.25
19012,17058,PA,115142.45
19013,20137,VA,405258.1
19014,39772,MS,61314.86
19015,59521,MT,166960.7
19016,61813,IL,73080.28
19017,67877,KS,113062.86
19018,54512,WI,225856.27
19019,75932,TX,119038.12
19020,65789,MO,114803.78
19021,76064,TX,163840.61
19022,16258,PA,77629.63
19023,95421,CA,383196.17
19024,17238,PA,140249.8
19025,46914,IN,105919.89
19026,76641,TX,84886.11
19027,14504,NY,86354.84
19028,55012,MN,211053.01
19029,98558,WA,201011.73
19030,61937,IL,83371.3
19031,25517,WV,60450.32
19032,42732,KY,127888.88
19033,92086,CA,283215.29
19034,56354,MN,185958.92
19035,31049,GA,57916.84
19036,18812,PA,114642.87
19037,49769,MI,116108.74
19038,96140,CA,561869.3
19039,76853,TX,123541.42
19040,83847,ID,201870.19
19041,35097,AL,211697.59
19042,60603,IL,651087.94
19043,61602,IL,102196.83
19044,23415,VA,132312.24
19045,44214,OH,163315.96
19046,95977,CA,257708.6
19047,83334,ID,131551.45
19048,59932,MT,309141.37
19049,30631,GA,58485.61
19050,42713,KY,63789.86
19051,59823,MT,271155.53
19052,17864,PA,117138.93
19053,65552,MO,147517.88
19054,44613,OH,92280.67
19055,21545,MD,58030.23
19056,62531,IL,85807.53
19057,21555,MD,92184.05
19058,65682,MO,84790.52
19059,21654,MD,499777.27
19060,63620,MO,99046.92
19061,82082,WY,157990.93
19062,67117,KS,151491.81
19063,02643,SC,533901.29
19064,19706,DE,157935.97
19065,47928,IN,61247.52
19066,45634,OH,52494.31
19067,13034,NY,115437.97
19068,04732,ME,88036.98
19069,85645,AZ,122515.12
19070,10976,NY,445044.82
19071,04966,ME,126104.98
19072,84320,UT,184670.27
19073,16124,PA,146379.32
19074,61914,IL,79442.54
19075,54149,WI,113854.63
19076,28430,NC,68764.61
19077,99361,WA,136243.01
19078,65023,MO,147112.57
19079,14838,NY,88592.42
19080,51576,IA,208697.93
19081,54436,WI,80580.26
19082,18615,PA,129966.3
19083,42729,KY,78113.85
19084,45359,OH,126230.63
19085,43771,OH,68330.33
19086,83845,ID,173427.45
19087,55956,MN,164831.76
19088,64734,MO,201110.34
19089,79607,TX,48450.46
19090,91905,CA,231830.07
19091,39813,GA,41392.52
19092,98342,WA,305224.1
19093,38730,MS,110939.66
19094,68769,NE,71214.02
19095,45812,OH,72206.1
19096,60556,IL,156201.93
19097,44866,OH,128707.99
19098,68832,NE,168509.63
19099,76878,TX,50034.72
19100,38388,TN,83677.65
19101,31790,GA,67138.92
19102,16878,PA,66444.74
19103,73016,OK,121695.4
19104,62612,IL,88047.34
19105,49402,MI,84336.82
19106,36562,AL,96804.48
19107,12062,NY,165491.0
19108,30216,GA,76510.59
19109,78548,TX,46746.27
19110,66052,KS,232011.39
19111,31323,GA,85545.87
19112,65279,MO,215137.53
19113,10917,NY,312915.53
19114,55932,MN,163446.48
19115,71647,AR,64001.84
19116,55054,MN,241761.1
19117,54610,WI,122598.52
19118,13431,NY,105084.74
19119,76935,TX,200239.24
19120,67228,KS,291514.62
19121,93249,CA,123542.69
19122,71277,LA,51092.85
19123,27016,NC,91087.01
19124,43760,OH,99656.17
19125,35548,AL,60622.82
19126,59920,MT,294764.96
19127,29426,SC,187609.62
19128,44443,OH,123121.58
19129,56331,MN,182980.95
19130,77660,TX,73755.3
19131,64863,MO,77075.12
19132,37391,TN,89581.75
19133,22660,VA,167276.3
19134,12185,NY,152232.53
19135,50554,IA,61817.23
19136,15747,PA,114003.11
19137,89411,NV,491952.56
19138,98565,WA,192250.81
19139,20818,MD,760469.62
19140,61501,IL,47020.9
19141,66401,KS,153195.11
19142,84026,UT,138148.16
19143,59874,MT,258095.13
19144,64648,MO,88024.25
19145,04342,ME,147581.75
19146,31058,GA,66484.16
19147,02839,RI,230393.43
19148,22480,VA,263821.17
19149,23065,VA,195541.51
19150,72136,AR,100676.05
19151,05345,VT,170705.23
19152,38369,TN,54009.42
19153,51450,IA,100342.31
19154,54545,WI,316716.51
19155,72532,AR,60598.97
19156,04668,ME,134315.81
19157,04983,ME,114807.66
19158,14034,NY,91149.2
19159,22971,VA,132635.66
19160,15955,PA,87227.21
19161,14743,NY,74814.68
19162,43755,OH,81114.64
19163,28442,NC,67990.79
19164,47235,IN,116089.8
19165,61001,IL,184022.95
19166,04088,ME,154321.71
19167,98813,WA,95349.44
19168,23123,VA,109506.75
19169,58622,ND,115347.5
19170,13843,NY,84976.09
19171,68729,NE,78799.64
19172,59436,MT,183123.13
19173,30137,GA,114753.24
19174,61744,IL,112094.72
19175,68979,NE,106642.16
19176,62824,IL,58316.09
19177,21838,MD,108654.08
19178,73543,OK,71858.62
19179,45772,OH,64317.38
19180,06254,CT,210829.25
19181,53517,WI,230118.7
19182,37828,TN,161748.46
19183,04920,ME,105825.35
19184,43360,OH,157215.17
19185,61483,IL,68730.87
19186,88026,NM,51479.52
19187,62868,IL,65751.15
19188,79086,TX,76953.16
19189,45860,OH,170944.22
19190,92257,CA,24275.16
19191,46182,IN,110530.22
19192,23084,VA,189108.68
19193,32044,FL,98232.27
19194,18435,PA,193133.58
19195,24534,VA,77980.06
19196,14481,NY,106513.72
19197,22740,VA,273464.99
19198,81423,CO,203546.41
19199,36343,AL,105944.57
19200,15928,PA,125745.44
19201,07620,NJ,2081862.98
19202,22949,VA,166182.52
19203,28623,NC,119801.66
19204,12842,NY,133537.41
19205,13660,NY,67361.24
19206,28392,NC,84835.67
19207,56455,MN,126465.66
19208,15423,PA,99150.89
19209,54128,WI,117755.88
19210,38856,MS,90579.1
19211,15864,PA,72983.46
19212,49264,MI,129477.47
19213,44441,OH,109888.9
19214,71740,AR,51430.16
19215,14711,NY,54316.12
19216,41265,KY,60443.26
19217,01474,MA,253845.34
19218,62262,IL,70887.5
19219,40111,KY,37682.46
19220,93920,CA,1614714.15
19221,73067,OK,82496.2
19222,20842,MD,440208.11
19223,01068,MA,241340.64
19224,27845,NC,54326.82
19225,58577,ND,160751.3
19226,43772,OH,72523.62
19227,74022,OK,76891.62
19228,64492,MO,185900.71
19229,62009,IL,44521.89
19230,46105,IN,129317.41
19231,78359,TX,99808.3
19232,78024,TX,267817.27
19233,87511,NM,165251.96
19234,01340,MA,163487.31
19235,90742,CA,1431220.83
19236,35061,AL,61749.61
19237,30572,GA,151426.81
19238,28343,NC,48399.37
19239,17582,PA,190713.52
19240,22542,VA,220361.62
19241,26519,WV,77446.99
19242,38661,MS,119128.06
19243,51551,IA,131949.88
19244,13083,NY,97591.4
19245,62414,IL,63184.21
19246,49033,MI,148733.5
19247,34215,FL,464435.89
19248,57003,SD,175242.27
19249,23148,VA,159969.43
19250,42355,KY,82944.9
19251,47260,IN,83388.46
19252,55084,MN,164215.78
19253,65466,MO,91960.65
19254,65722,MO,108335.7
19255,54759,WI,123514.85
19256,16435,PA,72837.09
19257,66517,KS,130234.86
19258,94924,CA,1139304.11
19259,15558,PA,92138.23
19260,55031,MN,249579.79
19261,95689,CA,259166.22
19262,17024,PA,187101.95
19263,69356,NE,101276.7
19264,77564,TX,93123.09
19265,31641,GA,110995.5
19266,56676,MN,128234.08
19267,40472,KY,48971.14
19268,58278,ND,223241.41
19269,54631,WI,94922.41
19270,37050,TN,86616.59
19271,41539,KY,39678.04
19272,13343,NY,83277.44
19273,15428,PA,94484.02
19274,47946,IN,92699.23
19275,83522,ID,149186.93
19276,61062,IL,128367.38
19277,54210,WI,215402.31
19278,24460,VA,131898.46
19279,28151,NC,166876.87
19280,04786,ME,73421.32
19281,39743,MS,82634.23
19282,46149,IN,176821.24
19283,71354,LA,108880.91
19284,25043,WV,74817.51
19285,70645,LA,115956.45
19286,97489,OR,324924.67
19287,32332,FL,43237.67
19288,71070,LA,69432.59
19289,59925,MT,295350.66
19290,12059,NY,172058.83
19291,06754,CT,303947.35
19292,40050,KY,90304.78
19293,74637,OK,38226.11
19294,78039,TX,100347.94
19295,25241,WV,110889.23
19296,13808,NY,85660.12
19297,54433,WI,80412.07
19298,36860,AL,54418.38
19299,68718,NE,74365.62
19300,48733,MI,64876.46
19301,37713,TN,59424.21
19302,77837,TX,74601.85
19303,17810,PA,125668.48
19304,74880,OK,39049.74
19305,04941,ME,148450.08
19306,48738,MI,111070.33
19307,49905,MI,123584.32
19308,16255,PA,70186.09
19309,15360,PA,162545.86
19310,46532,IN,94623.61
19311,51241,IA,143710.37
19312,49656,MI,63115.54
19313,95962,CA,237377.18
19314,72583,AR,116619.6
19315,78389,TX,89163.51
19316,08608,NJ,78737.59
19317,42411,KY,67332.43
19318,62351,IL,83924.04
19319,72821,AR,65330.76
19320,04418,ME,90236.94
19321,61849,IL,103436.98
19322,65337,MO,57609.26
19323,21036,MD,608463.41
19324,55089,MN,256259.88
19325,98361,WA,179090.21
19326,55985,MN,135213.6
19327,04658,ME,119682.3
19328,46171,IN,129346.51
19329,85928,AZ,166164.76
19330,21737,MD,709831.48
19331,62544,IL,94034.35
19332,47971,IN,78056.94
19333,48737,MI,69346.86
19334,10986,NY,459256.78
19335,15321,PA,160120.51
19336,54655,WI,86799.33
19337,74369,OK,101735.45
19338,41557,KY,37132.27
19339,03845,NH,223025.07
19340,73095,OK,71712.01
19341,97107,OR,195481.28
19342,87514,NM,276868.93
19343,81410,CO,203722.37
19344,23438,VA,195303.08
19345,54425,WI,96753.97
19346,70659,LA,108875.43
19347,22830,VA,154045.52
19348,68791,NE,90999.13
19349,54428,WI,153801.25
19350,53059,WI,191955.2
19351,83241,ID,134956.73
19352,74554,OK,57797.25
19353,31060,GA,48606.7
19354,72201,AR,162785.78
19355,71726,AR,27674.78
19356,03910,SC,381167.69
19357,47273,IN,112636.79
19358,50244,IA,141907.51
19359,12060,NY,238861.34
19360,65254,MO,88640.59
19361,51034,IA,70847.69
19362,68784,NE,80006.21
19363,28438,NC,50270.08
19364,49342,MI,103427.14
19365,65263,MO,103978.22
19366,61736,IL,165443.5
19367,12137,NY,153149.7
19368,26743,WV,131435.38
19369,56178,MN,63236.46
19370,12463,NY,143997.58
19371,98638,WA,178762.34
19372,49675,MI,168055.72
19373,24430,VA,106923.03
19374,13652,NY,52855.39
19375,59645,MT,155266.11
19376,28766,NC,180863.54
19377,76687,TX,147585.92
19378,45768,OH,86291.99
19379,24594,VA,122026.7
19380,44046,OH,157761.94
19381,73858,OK,58235.9
19382,96028,CA,180179.53
19383,61047,IL,102521.98
19384,22511,VA,325016.62
19385,60963,IL,59672.29
19386,98850,WA,154743.62
19387,84634,UT,124242.72
19388,36003,AL,202023.09
19389,56336,MN,153277.12
19390,04085,ME,189955.74
19391,16664,PA,149548.02
19392,48865,MI,121339.95
19393,29726,SC,95011.26
19394,36256,AL,80509.46
19395,78402,TX,107262.19
19396,49780,MI,70736.74
19397,43556,OH,84442.33
19398,37339,TN,62430.49
19399,75127,TX,105921.38
19400,53579,WI,130072.56
19401,24375,VA,61733.16
19402,20778,MD,398438.99
19403,63384,MO,54844.49
19404,24363,VA,132599.01
19405,41043,KY,96966.67
19406,12729,NY,142820.84
19407,96719,HI,375149.01
19408,37142,TN,146767.42
19409,12565,NY,118846.79
19410,58790,ND,154414.18
19411,66050,KS,145366.44
19412,78933,TX,257796.0
19413,29146,SC,68292.39
19414,70451,LA,119111.65
19415,59639,MT,196383.9
19416,51248,IA,96744.1
19417,23830,VA,159760.21
19418,15550,PA,124416.92
19419,17017,PA,105539.36
19420,18465,PA,89293.82
19421,50061,IA,258704.09
19422,72087,AR,217151.44
19423,27291,NC,140524.99
19424,15055,PA,152376.73
19425,04010,ME,188748.95
19426,27208,NC,112132.2
19427,41121,KY,67298.29
19428,04758,ME,81877.49
19429,79370,TX,66636.56
19430,37361,TN,98812.18
19431,62931,IL,87646.97
19432,43045,OH,136791.51
19433,39320,MS,137704.52
19434,50604,IA,112118.04
19435,39086,MS,82363.43
19436,12125,NY,146858.38
19437,53806,WI,84509.88
19438,17929,PA,99027.67
19439,35480,AL,148318.02
19440,43443,OH,126797.77
19441,40177,KY,83432.92
19442,12155,NY,81320.79
19443,74854,OK,44721.04
19444,46745,IN,141290.44
19445,61415,IL,93146.75
19446,51559,IA,150381.03
19447,59001,MT,209048.62
19448,25442,WV,256568.12
19449,16034,PA,119299.56
19450,33514,FL,147068.01
19451,75847,TX,96624.3
19452,97389,OR,233879.12
19453,13694,NY,82827.3
19454,05459,VT,171164.92
19455,04020,ME,151619.64
19456,04354,ME,154851.65
19457,79009,TX,65265.32
19458,73566,OK,44127.91
19459,64763,MO,67164.42
19460,97130,OR,453112.87
19461,39079,MS,33049.41
19462,41055,KY,104950.78
19463,97452,OR,193106.96
19464,68317,NE,172166.74
19465,41776,KY,35048.67
19466,28783,NC,237434.45
19467,74450,OK,90523.11
19468,49325,MI,139528.6
19469,13112,NY,118620.39
19470,02564,MA,1216150.54
19471,04290,ME,142342.03
19472,12173,NY,151751.11
19473,76626,TX,90038.34
19474,31780,GA,62075.57
19475,25812,WV,69502.43
19476,49061,MI,117334.46
19477,44633,OH,142382.32
19478,12121,NY,170884.45
19479,95551,CA,260035.55
19480,80650,CO,210025.47
19481,66451,KS,98263.86
19482,70086,LA,88011.59
19483,73773,OK,70019.86
19484,45896,OH,84977.8
19485,36855,AL,84048.38
19486,83851,ID,110760.94
19487,51526,IA,202318.19
19488,55936,MN,128070.34
19489,03285,NH,248000.31
19490,71763,AR,43819.98
19491,54469,WI,88313.24
19492,46917,IN,87401.28
19493,26055,WV,55356.99
19494,93440,CA,430686.82
19495,45871,OH,124330.94
19496,70749,LA,160417.55
19497,46524,IN,129928.38
19498,63837,MO,46462.62
19499,26283,WV,60947.24
19500,97824,OR,218642.02
19501,50456,IA,81595.17
19502,03768,NH,318739.27
19503,54566,WI,126413.01
19504,27929,NC,245456.41
19505,50466,IA,99816.65
19506,52352,IA,132202.62
19507,87025,NM,181370.67
19508,64125,MO,41039.66
19509,42049,KY,68105.4
19510,46411,IN,109667.97
19511,83822,ID,184312.32
19512,80454,CO,311938.09
19513,49701,MI,153843.01
19514,62340,IL,68562.62
19515,54726,WI,92487.61
19516,50006,IA,84781.61
19517,28421,NC,126446.41
19518,44854,OH,75442.65
19519,70750,LA,75909.98
19520,50210,IA,147131.68
19521,36579,AL,111439.06
19522,48731,MI,76700.36
19523,04921,ME,102330.22
19524,04411,ME,122142.84
19525,53078,WI,216153.99
19526,28902,NC,137494.2
19527,32334,FL,73595.52
19528,43913,OH,50323.73
19529,04548,ME,340326.28
19530,21530,MD,98162.64
19531,51652,IA,82013.69
19532,76636,TX,130459.92
19533,71357,LA,73725.6
19534,96781,HI,254300.61
19535,62823,IL,60714.71
19536,42039,KY,75638.56
19537,25260,WV,52477.42
19538,47125,IN,91523.25
19539,87421,NM,105983.4
19540,95468,CA,310160.55
19541,54664,WI,113267.05
19542,77622,TX,133318.02
19543,58722,ND,176837.19
19544,71018,LA,64993.81
19545,22488,VA,264738.79
19546,04630,ME,110494.51
19547,26060,WV,89183.32
19548,76578,TX,173919.55
19549,97063,OR,181414.01
19550,44611,OH,107763.26
19551,54624,WI,116248.03
19552,15521,PA,120534.02
19553,19944,DE,826146.36
19554,74731,OK,72862.52
19555,56447,MN,187382.78
19556,97497,OR,183225.86
19557,81654,CO,828228.23
19558,12935,NY,84818.22
19559,79545,TX,68120.11
19560,64439,MO,138931.62
19561,74332,OK,107625.85
19562,25239,WV,89053.0
19563,38037,TN,57033.92
19564,14024,NY,78191.23
19565,18415,PA,156602.41
19566,41098,KY,52428.01
19567,71940,AR,67760.28
19568,43009,OH,133245.24
19569,24931,WV,136247.34
19570,69165,NE,118654.66
19571,44276,OH,153187.2
19572,65641,MO,119973.42
19573,45153,OH,114468.12
19574,79019,TX,103018.65
19575,78880,TX,136638.37
19576,22663,VA,254407.58
19577,38231,TN,72273.25
19578,39347,MS,128124.54
19579,95449,CA,314404.05
19580,67050,KS,148080.2
19581,59030,MT,309719.31
19582,37301,TN,67835.99
19583,67146,KS,108693.16
19584,40046,KY,109714.04
19585,31549,GA,46146.96
19586,23301,VA,139012.3
19587,56449,MN,154511.61
19588,44010,OH,134399.38
19589,06750,CT,267768.58
19590,37059,TN,95108.12
19591,62999,IL,43399.41
19592,04622,ME,91710.92
19593,04681,ME,219787.26
19594,62476,IL,54141.75
19595,15344,PA,125733.93
19596,20675,MD,298052.8
19597,60531,IL,147325.58
19598,69339,NE,69126.71
19599,31042,GA,59611.88
19600,50830,IA,78822.54
19601,65274,MO,93323.44
19602,44099,OH,126926.93
19603,45672,OH,57934.56
19604,42456,KY,74588.75
19605,35574,AL,70919.09
19606,05871,VT,124897.82
19607,18844,PA,119080.8
19608,27897,NC,50424.15
19609,01330,MA,244554.53
19610,36602,AL,130869.03
19611,62245,IL,127319.56
19612,62240,IL,85644.97
19613,68031,NE,97553.1
19614,14767,NY,71922.86
19615,80444,CO,248451.03
19616,22652,VA,178702.51
19617,50624,IA,182764.82
19618,60948,IL,143286.28
19619,58746,ND,98750.75
19620,41647,KY,30728.96
19621,71462,LA,82242.26
19622,12853,NY,127246.14
19623,67480,KS,115799.41
19624,23308,VA,126740.36
19625,12937,NY,57862.4
19626,24631,VA,60183.0
19627,37360,TN,137801.82
19628,24938,WV,122508.11
19629,24951,WV,76098.92
19630,06794,CT,486576.73
19631,62984,IL,68436.97
19632,12409,NY,339658.54
19633,97541,OR,237625.71
19634,23840,VA,134596.78
19635,61913,IL,71130.36
19636,32139,FL,110903.27
19637,13809,NY,75290.95
19638,51529,IA,93017.39
19639,83452,ID,264159.94
19640,62061,IL,140932.9
19641,30757,GA,105105.51
19642,29471,SC,131285.54
19643,62899,IL,62934.39
19644,44064,OH,150925.96
19645,30545,GA,156723.24
19646,39332,MS,95787.11
19647,48649,MI,96090.63
19648,61450,IL,61421.94
19649,16948,PA,74955.14
19650,57231,SD,92890.73
19651,67443,KS,156592.6
19652,88232,NM,57577.9
19653,08326,NJ,152405.36
19654,13839,NY,97265.89
19655,67671,KS,142030.86
19656,26260,WV,185698.36
19657,46991,IN,73549.81
19658,51443,IA,95747.31
19659,59412,MT,166989.17
19660,83811,ID,200557.6
19661,55748,MN,110904.07
19662,14478,NY,174757.97
19663,71353,LA,68505.37
19664,53006,WI,163824.0
19665,81427,CO,311438.18
19666,13063,NY,135495.73
19667,25063,WV,94087.67
19668,65649,MO,106309.59
19669,14065,NY,92436.53
19670,39776,MS,91382.43
19671,24102,VA,95129.52
19672,56110,MN,92723.74
19673,64146,MO,137635.84
19674,14477,NY,111093.17
19675,14005,NY,104690.28
19676,56229,MN,137812.12
19677,05774,VT,165939.05
19678,52571,IA,103144.92
19679,47848,IN,66114.09
19680,24378,VA,124363.82
19681,56017,MN,193177.05
19682,15940,PA,152651.08
19683,81133,CO,150161.45
19684,71266,LA,74806.7
19685,77561,TX,109089.18
19686,29104,SC,68028.22
19687,64077,MO,100673.28
19688,47990,IN,95800.76
19689,65617,MO,130085.25
19690,75555,TX,108441.92
19691,93206,CA,114520.82
19692,94973,CA,646375.04
19693,52306,IA,125391.35
19694,95346,CA,251362.73
19695,76264,TX,171564.28
19696,13731,NY,166337.66
19697,43136,OH,188571.64
